Rank,slope
C,7.785794117647093e-4
C-,4.975381818181819e-4
NA,-1.0512993710692057e-5
S,0.0052424175000000085
A+,0.009045512857142862
A,-0.002672757499999998
A-,4.7019249999999554e-4
B+,-0.0022942624999999993
B,2.7635312499999924e-4
B-,1.1930000000012566e-6
C+,-7.302433333333348e-4
C,0.0011152805882353024
C-,-3.9364000000000055e-4
NA,-1.4293169811321263e-5
S,0.014653577499999999
A+,0.006902624285714288
A,0.0021034691666666663
A-,-0.0010712708333333325
B+,-0.0010590600000000008
B,3.9527062500000236e-4
B-,-0.0015015749999999985
C+,6.668899999999983e-4
C,5.845664705882402e-4
C-,-3.4735818181818136e-4
NA,-4.619012578616414e-5
S,-0.005884242500000002
A+,-3.8676999999999565e-4
A,-5.272291666666652e-4
A-,-0.002480865833333339
B+,0.0014854899999999973
B,4.028218750000027e-4
B-,-0.0012633849999999977
C+,-6.606666666666484e-5
C,5.426347058823542e-4
C-,-2.2229272727272695e-4
NA,-4.131784905660502e-5
S,0.015235467499999997
A+,-0.00816623571428571
A,-0.0018127091666666705
A-,-0.0013788591666666662
B+,-1.5550500000000093e-4
B,-3.256843750000007e-4
B-,0.001204415000000001
C+,-8.875199999999984e-4
C,6.62286470588243e-4
C-,0.0012295654545454548
NA,1.5266553459119473e-5
S,-0.0089402925
A+,-0.008770621428571426
A,0.0029757325000000032
A-,0.0015638875000000068
B+,-9.292349999999982e-4
B,-2.856143749999988e-4
B-,1.8066100000000212e-4
C+,-4.935699999999988e-4
C,0.0025458288235294113
C-,0.0014958654545454545
NA,2.8631232704402684e-5
S,0.009310512500000005
A+,-0.006229741428571422
A,6.623175000000036e-4
A-,0.001258729166666666
B+,0.002386414999999999
B,-9.254531249999984e-4
B-,6.655550000000028e-4
C+,0.0010246100000000005
C,9.105935294117706e-4
C-,-4.882127272727274e-4
NA,-1.6338742138366673e-6
S,0.011209627500000003
A+,0.004323215714285715
A,-0.002023814166666668
A-,-9.404641666666694e-4
B+,0.0021276625000000004
B,-0.001342691874999999
B-,2.711710000000011e-4
C+,-1.490499999999981e-4
C,-8.236782352941136e-4
C-,-4.623927272727273e-4
NA,3.530313207547202e-5
S,0.015360632500000006
A+,-0.0035224185714285675
A,-0.0029302358333333314
A-,-0.0010230358333333373
B+,0.0016446549999999977
B,1.6119562500000034e-4
B-,-1.2998499999999945e-4
C+,-7.671899999999994e-4
C,0.0015198864705882375
C-,-9.351963636363633e-4
NA,-3.9220867924528695e-5
S,-0.010860347499999997
A+,-0.003520947142857147
A,3.2846083333333467e-4
A-,2.890250000000315e-5
B+,-4.075750000000111e-5
B,-3.223618750000011e-4
B-,-9.671429999999983e-4
C+,2.760166666666657e-4
C,5.660676470588288e-4
C-,0.0014305818181818194
NA,-1.3232389937107409e-5
S,0.011629747499999997
A+,0.005682744285714289
A,0.0023448925000000014
A-,0.0030151024999999993
B+,0.0011435774999999984
B,6.257606250000009e-4
B-,-7.754649999999983e-4
C+,9.827333333333332e-5
C,-1.4287470588234777e-4
C-,-6.504945454545456e-4
NA,-3.6760037735849575e-5
S,0.0268584175
A+,-4.089414285714246e-4
A,0.0012976608333333283
A-,3.2386416666666743e-4
B+,3.7570499999999723e-4
B,-3.9889687499999887e-4
B-,-1.7272499999999828e-4
C+,9.670333333333224e-5
C,6.501276470588281e-4
C-,8.440072727272728e-4
NA,3.9839056603774195e-5
S,0.012032757500000005
A+,-0.0014367185714285755
A,0.0021131474999999986
A-,9.690291666666701e-4
B+,0.0034741249999999985
B,2.55796875e-4
B-,9.862070000000013e-4
C+,-3.434166666666693e-4
C,-2.7267647058817536e-5
C-,4.504727272727277e-4
NA,-5.223484276729743e-6
S,0.014778132499999999
A+,0.002524195714285715
A,0.0010266125000000033
A-,-0.002762489166666674
B+,-0.0010962825000000005
B,2.824806250000016e-4
B-,0.0011853870000000006
C+,-6.111366666666669e-4
C,-2.613617647058771e-4
C-,0.001192025454545454
NA,2.745345911949547e-6
S,0.019835912499999997
A+,0.006027061428571428
A,-6.098208333333294e-4
A-,-1.6170083333332986e-4
B+,-3.8347500000001584e-5
B,0.0013541543750000017
B-,-5.229609999999978e-4
C+,-1.7683333333333273e-5
C,0.0015972005882352992
C-,-1.7682545454545455e-4
NA,1.0548842767295744e-5
S,0.019055642499999997
A+,-0.0038824499999999883
A,6.243224999999993e-4
A-,-9.70299166666672e-4
B+,5.695899999999989e-4
B,-9.212856249999999e-4
B-,-9.568630000000002e-4
C+,-1.3992333333333467e-4
C,-8.964088235294067e-4
C-,0.0011500890909090908
NA,3.6190226415094434e-5
S,0.018403377500000002
A+,0.0052599899999999965
A,0.00282540083333333
A-,0.0027760808333333296
B+,5.638499999999982e-4
B,0.0012145556249999983
B-,8.349300000000241e-5
C+,5.445733333333333e-4
C,0.0016046888235294126
C-,1.1665818181818176e-4
NA,-1.413978616352222e-5
S,0.013140022500000008
A+,9.9003000000001e-4
A,0.0011316024999999965
A-,0.0032493991666666675
B+,8.469299999999991e-4
B,5.377281249999994e-4
B-,0.001414693000000002
C+,-0.0010969866666666662
C,-3.0060764705881884e-4
C-,-2.9007272727272605e-5
NA,-3.3120389937108e-5
S,0.007619527499999995
A+,0.008460064285714294
A,-6.786058333333368e-4
A-,3.032625000000001e-4
B+,0.0032028999999999985
B,-2.508818750000015e-4
B-,4.1260500000000344e-4
C+,3.132199999999993e-4
C,0.002463682941176475
C-,-1.1006909090909065e-4
NA,1.3022905660377376e-5
S,-0.012081857499999996
A+,0.009675378571428587
A,-0.0023619775000000023
A-,0.0026791525000000004
B+,9.713424999999974e-4
B,-7.729268750000001e-4
B-,6.46663e-4
C+,4.984333333333094e-5
C,-0.0018399335294117603
C-,-6.324890909090912e-4
NA,3.127550943396308e-5
S,-0.014982547500000007
A+,0.0011880271428571455
A,8.309974999999985e-4
A-,-0.002050922500000005
B+,-0.0018685699999999971
B,1.5927312500000222e-4
B-,0.0014788210000000013
C+,-3.4950333333333465e-4
C,5.709911764705917e-4
C-,-3.4822000000000065e-4
NA,3.5297949685535186e-5
S,0.012650837500000005
A+,0.00201591285714286
A,-0.001176487500000005
A-,-0.0021983291666666676
B+,-4.447574999999969e-4
B,1.9740437499999905e-4
B-,-0.0013450289999999987
C+,1.5660666666666385e-4
C,0.0013309523529411813
C-,-6.708218181818181e-4
NA,8.275345911948823e-7
S,-0.0028760824999999966
A+,-0.0050471728571428575
A,5.118141666666673e-4
A-,0.0025354791666666703
B+,-0.0016968500000000008
B,-5.366156250000013e-4
B-,0.0010743390000000005
C+,-1.062633333333328e-4
C,-0.0013533394117647012
C-,0.0014322272727272723
NA,4.01106540880507e-5
S,-0.0137570875
A+,0.005471238571428579
A,-3.486083333333759e-5
A-,2.819074999999954e-4
B+,1.17114999999999e-4
B,4.5413187499999876e-4
B-,2.540850000000012e-4
C+,5.51136666666665e-4
C,-0.0014472770588235251
C-,2.613727272727269e-4
NA,-7.734025157232855e-6
S,-0.015928097500000005
A+,5.934499999999958e-4
A,0.0033612391666666707
A-,0.003402525833333334
B+,0.004573465000000001
B,-1.182806249999979e-4
B-,0.0014622590000000022
C+,3.869700000000002e-4
C,-0.0015187982352941143
C-,1.1272727272663232e-7
NA,-4.6380238993712156e-5
S,-0.013785727500000006
A+,0.005064532857142861
A,-0.002726377500000005
A-,-0.0013055125000000054
B+,-0.002778822499999997
B,-6.024856249999993e-4
B-,6.300970000000014e-4
C+,-1.9366666666666602e-4
C,-2.6982764705881944e-4
C-,-1.441600000000008e-4
NA,3.5249522012579566e-5
S,0.0198886425
A+,-0.0023018299999999934
A,-0.0027161641666666645
A-,-0.0012030191666666707
B+,-9.433775e-4
B,-7.613312499999852e-5
B-,-1.1632099999999802e-4
C+,6.16586666666665e-4
C,-0.0012135005882352896
C-,-6.288218181818188e-4
NA,-2.216381132075518e-5
S,0.009197742499999996
A+,0.004938204285714289
A,-9.659958333333373e-4
A-,-7.272258333333371e-4
B+,-0.003232834999999999
B,-2.0826187499999925e-4
B-,-2.75570999999999e-4
C+,-1.6652999999999902e-4
C,-4.287805882352877e-4
C-,-7.365454545454838e-6
NA,-2.3570201257862043e-5
S,-0.012740157500000002
A+,-0.011839184285714286
A,5.182391666666691e-4
A-,6.541275000000029e-4
B+,5.514400000000018e-4
B,-7.526562499999903e-5
B-,5.436990000000038e-4
C+,-1.51083333333333e-4
C,1.0583823529412462e-4
C-,9.62656363636364e-4
NA,2.4328930817608997e-6
S,-0.009477932500000008
A+,-0.0011766785714285718
A,-0.004213034166666667
A-,1.478124999999991e-4
B+,0.0017522724999999987
B,4.3680687499999876e-4
B-,-1.1015099999999841e-4
C+,5.496733333333303e-4
C,0.0015504570588235327
C-,7.572127272727264e-4
NA,-2.646295597484327e-5
S,0.014965787500000006
A+,-0.001689535714285716
A,-3.110250000000091e-5
A-,-0.0050390991666666675
B+,0.002533979999999998
B,5.166406249999989e-4
B-,0.001486314999999999
C+,2.1909999999999572e-05
C,0.0018820794117647148
C-,-5.32812727272728e-4
NA,1.9580893081760992e-5
S,-0.01901260250000001
A+,-0.002040129999999999
A,0.0019771975000000015
A-,0.0037439441666666656
B+,0.0015970574999999991
B,3.6153312499999867e-4
B-,5.557930000000008e-4
C+,3.800899999999983e-4
C,-2.6377823529411123e-4
C-,8.745218181818186e-4
NA,-1.4818075471698845e-5
S,-0.007318382499999999
A+,-0.0016287157142857184
A,-0.0021369225000000035
A-,-0.0030924875000000055
B+,-7.136474999999998e-4
B,-5.758618749999986e-4
B-,-1.9010899999999755e-4
C+,-6.505833333333312e-4
C,-0.0012324382352941138
C-,-1.7581272727272814e-4
NA,-2.857679245283113e-5
S,0.012671302499999997
A+,0.009292792857142856
A,8.478441666666664e-4
A-,-2.9030416666666687e-4
B+,0.001989889999999998
B,-1.4616874999998042e-5
B-,-4.3111699999999795e-4
C+,-3.9658999999999815e-4
C,4.7033235294118253e-4
C-,-6.179509090909087e-4
NA,2.0129672955974806e-5
S,0.024241132500000002
A+,-1.6585285714286103e-4
A,-0.0012730125000000015
A-,4.0022416666666476e-4
B+,-0.0013758774999999975
B,2.3655937499999808e-4
B-,7.373000000002257e-6
C+,7.609333333333232e-5
C,5.110135294117683e-4
C-,-5.976272727272727e-4
NA,3.0343509433962473e-5
S,-0.009536367499999997
A+,-0.005143350000000003
A,9.345841666666648e-4
A-,4.4664583333333866e-4
B+,2.2257749999999725e-4
B,-0.001002965625000002
B-,5.728570000000007e-4
C+,7.653466666666672e-4
C,-0.0010903276470588205
C-,3.79074545454545e-4
NA,-1.875591194968603e-5
S,-0.008377392500000004
A+,-0.0039662842857142834
A,-0.003557649166666664
A-,-0.0016044258333333397
B+,0.002441794999999998
B,-0.0010351218749999993
B-,-2.77350999999999e-4
C+,-8.097466666666665e-4
C,-2.052888235294104e-4
C-,2.7056363636363575e-4
NA,3.12052704402518e-5
S,0.027479627499999992
A+,0.0012240757142857183
A,-0.0020230358333333327
A-,6.710916666666049e-5
B+,-0.0010667400000000016
B,1.4318124999998971e-5
B-,5.071510000000018e-4
C+,1.7223000000000065e-4
C,-4.006629411764654e-4
C-,5.684400000000004e-4
NA,2.766514465408813e-5
S,-2.0826249999999705e-4
A+,0.0012312957142857144
A,-0.004607979166666671
A-,0.00224719583333333
B+,-0.0010107300000000013
B,6.86416874999999e-4
B-,-0.001206258999999998
C+,0.0011710233333333338
C,-0.0018175147058823481
C-,-7.721272727272725e-4
NA,1.745306918239003e-5
S,0.007466062500000009
A+,0.007256295714285716
A,-0.0032238424999999986
A-,0.0036767758333333305
B+,0.001371892499999998
B,-3.9128124999998994e-5
B-,0.001221009000000002
C+,5.954099999999985e-4
C,0.0022571829411764735
C-,-3.063836363636372e-4
NA,3.0531534591195865e-5
S,0.008474237500000006
A+,0.011019181428571433
A,0.0015927074999999963
A-,-2.6365583333332976e-4
B+,0.00201318
B,-7.537606249999982e-4
B-,8.718500000000297e-5
C+,3.032533333333317e-4
C,0.0010053347058823594
C-,-9.668127272727266e-4
NA,-2.603586163522073e-5
S,-0.0020396475000000035
A+,4.6624285714292536e-5
A,-0.00032475083333333453
A-,0.003993145833333332
B+,0.001549674999999998
B,5.223593750000004e-4
B-,5.779970000000006e-4
C+,-6.347999999999818e-5
C,2.8557058823534224e-5
C-,-7.221727272727273e-4
NA,9.614050314465364e-6
S,-0.0075717675000000016
A+,-0.004085941428571429
A,0.0010658458333333391
A-,-0.0020938658333333406
B+,-0.002375272500000002
B,0.0013545306250000008
B-,-6.220209999999992e-4
C+,-1.040666666666652e-4
C,8.58794705882358e-4
C-,-0.0012524072727272718
NA,2.417484276728283e-7
S,0.024509862500000004
A+,-0.004376244285714283
A,4.347308333333345e-4
A-,-3.029758333333339e-4
B+,-6.853224999999996e-4
B,-5.760437499999889e-5
B-,5.194350000000015e-4
C+,-3.293800000000016e-4
C,5.110882352941452e-5
C-,1.9120000000000308e-5
NA,-6.810025157232978e-6
S,0.015253182500000005
A+,-0.011999972857142849
A,-7.227791666666654e-4
A-,3.423491666666618e-4
B+,-2.0653750000000079e-4
B,-2.7654812500000026e-4
B-,8.511930000000003e-4
C+,-1.4662666666666915e-4
C,4.7828411764706065e-4
C-,-1.4072181818181774e-4
NA,4.873584905659201e-7
S,0.028161262500000003
A+,0.0024144785714285723
A,6.594808333333304e-4
A-,3.479274999999985e-4
B+,9.627375000000018e-4
B,-1.56579374999998e-4
B-,-8.854469999999982e-4
C+,5.689466666666666e-4
C,0.0013815347058823543
C-,2.397090909090908e-4
NA,-2.9491949685536364e-6
S,-0.010379737499999988
A+,0.00397615000000001
A,0.0015948625000000046
A-,0.0012055058333333333
B+,5.800750000000068e-5
B,1.08524374999998e-4
B-,-0.0015787589999999984
C+,1.1879000000000177e-4
C,4.976300000000016e-4
C-,-1.5823090909090914e-4
NA,-1.9942880503144886e-5
S,-0.019911307500000003
A+,-0.006464812857142862
A,0.0015909491666666678
A-,0.0011729658333333368
B+,5.212299999999961e-4
B,-7.008218749999984e-4
B-,-0.0023853869999999992
C+,3.648099999999977e-4
C,-6.786470588231901e-6
C-,-3.205872727272725e-4
NA,1.882589937106925e-5
S,0.025429107500000013
A+,0.00432359857142857
A,2.022308333333376e-4
A-,-9.85505833333339e-4
B+,8.547749999999816e-5
B,8.784812500000062e-5
B-,-0.001208588999999997
C+,2.712566666666653e-4
C,7.157935294117698e-4
C-,2.6794363636363603e-4
NA,1.7879622641508523e-6
S,1.7459749999999778e-4
A+,0.0027352357142857134
A,-0.0016315458333333317
A-,5.440874999999998e-4
B+,-0.0018192125000000016
B,-2.3873125000000693e-5
B-,-1.908709999999997e-4
C+,4.669433333333327e-4
C,6.347841176470636e-4
C-,0.0010241690909090914
NA,1.0481597484276607e-5
S,0.008559557500000009
A+,-0.005641187142857146
A,-0.002321959166666664
A-,-0.0027369124999999995
B+,-7.098849999999981e-4
B,7.19811874999999e-4
B-,-4.421099999999886e-5
C+,6.11299999999999e-4
C,5.009676470588314e-4
C-,7.194690909090901e-4
NA,-9.39427672956001e-6
S,-0.006575017500000001
A+,0.002278824285714286
A,7.621925000000026e-4
A-,0.002354080833333334
B+,0.0020820624999999997
B,-5.224056250000018e-4
B-,-2.1478500000000005e-4
C+,-5.970866666666656e-4
C,8.826100000000049e-4
C-,6.587836363636366e-4
NA,4.984314465408725e-6
S,-0.0185271075
A+,0.002939598571428577
A,0.0014889608333333293
A-,-9.687375000000034e-4
B+,8.246950000000029e-4
B,4.373125000001004e-6
B-,-0.0010582429999999982
C+,2.3668999999999665e-4
C,-6.445052941176435e-4
C-,7.432818181818178e-4
NA,-1.763007547169848e-5
S,0.005393402500000005
A+,0.003546321428571431
A,-6.934083333333308e-5
A-,-2.7934916666666823e-4
B+,0.004501390000000001
B,-1.166356249999987e-4
B-,8.593450000000018e-4
C+,4.5484333333333155e-4
C,-5.429276470588186e-4
C-,9.067400000000002e-4
NA,-1.4693207547171722e-6
S,0.006322422499999999
A+,0.0024212585714285715
A,-0.0019589958333333327
A-,9.32809166666662e-4
B+,0.002257227500000001
B,-3.1719562500000036e-4
B-,-0.0011471770000000007
C+,-5.9319999999999723e-5
C,0.001056401764705889
C-,6.199454545454517e-5
NA,-1.1149773584906109e-5
S,-0.0133434425
A+,0.0020102528571428607
A,-0.0035459358333333343
A-,-0.0012687858333333393
B+,0.0012301424999999965
B,-1.114118749999981e-4
B-,3.079510000000009e-4
C+,0.0013291299999999985
C,4.599629411764727e-4
C-,2.9506181818181847e-4
NA,-5.461747169811473e-5
S,-0.008599717500000001
A+,0.006528907142857147
A,9.033874999999998e-4
A-,0.003015195833333335
B+,0.0032740224999999994
B,1.8073812500000162e-4
B-,3.5583900000000075e-4
C+,-5.125866666666691e-4
C,-1.5802999999999618e-4
C-,-0.00123474
NA,4.1107735849057554e-5
S,0.0139022675
A+,1.2477857142857192e-4
A,-0.002952634166666664
A-,-0.004732694166666674
B+,8.347575000000015e-4
B,-9.653181250000012e-4
B-,7.078550000000026e-4
C+,-3.756000000000018e-5
C,-1.9067235294117335e-4
C-,-1.3218909090909143e-4
NA,-1.632715723270467e-5
S,-0.0035907274999999947
A+,-8.074642857142832e-4
A,4.4193083333333153e-4
A-,-4.7825916666666325e-4
B+,-0.001563187500000005
B,-5.781418749999999e-4
B-,-0.0015525829999999984
C+,4.3351000000000186e-4
C,1.7086058823529687e-4
C-,4.935454545454541e-4
NA,-4.91703522012582e-5
S,-0.005693577500000002
A+,-0.006957781428571428
A,-0.002818040833333337
A-,-5.060475000000001e-4
B+,5.907499999999977e-4
B,-1.642687499999949e-5
B-,2.1294900000000145e-4
C+,4.5767666666666535e-4
C,-3.757352941176246e-5
C-,-0.0010253163636363637
NA,4.506603773584829e-6
S,0.014905862500000002
A+,0.0030664585714285713
A,0.0017030241666666664
A-,0.0026133191666666664
B+,-0.0015782974999999993
B,0.0010951681250000011
B-,0.0010051910000000018
C+,9.943399999999968e-4
C,-0.0015737052941176433
C-,0.0010858800000000002
NA,1.506594968553464e-5
S,0.0032003175000000013
A+,0.003901527142857141
A,-5.208458333333331e-4
A-,-0.0011279108333333379
B+,-4.580500000000162e-5
B,3.1776687500000115e-4
B-,7.249629999999996e-4
C+,5.451399999999976e-4
C,1.8946647058824185e-4
C-,-2.578309090909091e-4
NA,-4.668238993710851e-6
S,0.013415102499999996
A+,-0.0017032985714285664
A,0.0016551874999999985
A-,-0.0029054175000000062
B+,-0.0019924424999999955
B,2.593956249999997e-4
B-,-1.8325499999999933e-4
C+,-3.4872000000000174e-4
C,3.343888235294156e-4
C-,6.368054545454543e-4
NA,-6.350869182390043e-5
S,0.005340322500000006
A+,-0.005200144285714285
A,-0.002967795833333333
A-,0.002766199166666674
B+,2.1885249999999685e-4
B,7.239618750000018e-4
B-,8.952910000000034e-4
C+,2.664699999999974e-4
C,2.908823529417782e-6
C-,5.649672727272726e-4
NA,2.454968553457531e-7
S,0.006948722499999999
A+,-0.004539469999999994
A,-3.478091666666664e-4
A-,-0.003458829166666673
B+,0.0018788574999999987
B,5.328481249999973e-4
B-,-9.98756999999998e-4
C+,-1.2869999999999795e-4
C,-0.0014402829411764666
C-,0.0011970290909090913
NA,-7.771811320755027e-6
S,0.0010642224999999992
A+,0.003894509999999998
A,-2.497958333333295e-4
A-,-0.00423663583333334
B+,9.549325000000025e-4
B,4.2599562499999905e-4
B-,-1.4432099999999953e-4
C+,6.17366666666653e-5
C,-9.802935294117598e-4
C-,3.936381818181814e-4
NA,1.0600591194968718e-5
S,-0.018241312500000006
A+,0.003051441428571433
A,-4.128791666666638e-4
A-,0.001091065833333332
B+,7.942574999999968e-4
B,-8.032731249999981e-4
B-,1.3738900000000154e-4
C+,-6.996199999999994e-4
C,6.92824117647061e-4
C-,6.225054545454551e-4
NA,8.857169811320672e-6
S,-0.00941172750000001
A+,0.0038942500000000036
A,0.00190178583333333
A-,-0.0027778075000000086
B+,0.0017173774999999986
B,-6.744068749999979e-4
B-,-2.9489099999999765e-4
C+,6.167666666666366e-5
C,-5.988570588235262e-4
C-,7.773272727272655e-5
NA,3.3525924528302014e-5
S,-0.012228572499999996
A+,-0.006927201428571425
A,0.001216394166666667
A-,0.0033198991666666695
B+,0.0015544475000000002
B,-0.0011034006249999986
B-,-1.0110299999999807e-4
C+,5.19073333333335e-4
C,1.5917588235294405e-4
C-,-1.939472727272722e-4
NA,2.6175283018868055e-5
S,0.019091627499999996
A+,0.005259587142857152
A,-0.003665405833333332
A-,0.003204959166666665
B+,-2.819125000000031e-4
B,1.493806249999991e-4
B-,-5.727389999999972e-4
C+,2.4058333333333226e-4
C,-8.294476470588192e-4
C-,-2.602309090909092e-4
NA,-3.095940880503251e-5
S,-0.0027953475000000037
A+,0.0015497071428571465
A,-0.0025004925000000006
A-,0.004751952500000001
B+,0.001035665
B,-9.218556249999994e-4
B-,-0.0016744929999999996
C+,-5.076333333333188e-5
C,-3.389194117647003e-4
C-,-1.0117818181818198e-4
NA,-3.919342138364819e-5
S,-0.0053185475
A+,-1.4349999999998844e-5
A,-2.994541666666642e-4
A-,-0.002820867499999996
B+,0.0010683475000000016
B,-2.6180187499999844e-4
B-,-9.941099999999896e-5
C+,1.3420000000000158e-4
C,-1.771335294117581e-4
C-,-4.930799999999991e-4
NA,8.994327044025102e-6
S,0.004177992500000001
A+,-1.549071428571444e-4
A,-0.0011019741666666678
A-,-8.545208333333391e-4
B+,-0.0023239174999999976
B,-2.5099062499999873e-4
B-,4.0749900000000073e-4
C+,-6.077933333333332e-4
C,4.0428764705883e-4
C-,-6.008672727272725e-4
NA,2.4519182389937175e-5
S,-0.0115690825
A+,0.006598207142857142
A,-0.0035162358333333315
A-,0.0016783925000000035
B+,1.520549999999997e-4
B,-1.1519437500000018e-4
B-,-4.2680899999999886e-4
C+,7.614699999999994e-4
C,6.854982352941191e-4
C-,5.3269090909090986e-5
NA,2.4684654088049223e-6
S,-0.0115680125
A+,0.005567467142857144
A,5.36825833333338e-4
A-,-0.002217094166666673
B+,4.170299999999982e-4
B,7.881118749999993e-4
B-,6.459130000000019e-4
C+,8.492833333333318e-4
C,-0.0021806052941176417
C-,-0.0011933072727272724
NA,1.9413597484277266e-5
S,0.007059537500000002
A+,-0.0030377671428571383
A,-4.4984916666666224e-4
A-,-0.0020640708333333397
B+,-7.670675000000019e-4
B,7.15611875000002e-4
B-,8.937230000000018e-4
C+,-9.214233333333349e-4
C,-7.163876470588184e-4
